Chromosome Position NCPscore Ratio
chrII 209042 1.264 0.49203
chrII 209120 0.632 0.60693
chrII 209210 0.898 0.88614
chrII 209221 1.701 1.92511
chrII 209222 1.704 1.89912
chrII 209223 0.912 1.00138
chrII 209224 0.95 1.0505
chrII 209231 3.481 3.87957
chrII 209233 0.422 0.48474
chrII 209251 1.891 2.0762
chrII 209262 0.464 0.50227
chrII 209362 0.752 1.12024
chrII 209382 0.772 1.10444
chrII 209390 0.988 1.60325
chrII 209391 0.487 0.77229
chrII 209392 0.928 1.4729
chrII 209393 0.401 0.64344
chrII 209394 1.334 2.16375
chrII 209397 0.503 0.80771
chrII 209401 0.297 0.49334
chrII 209404 1.933 3.32085
chrII 209408 0.412 0.70832
chrII 209409 0.429 0.71968
chrII 209413 1.257 2.11019
chrII 209423 0.625 0.94131
chrII 209424 0.76 1.11017
chrII 209431 1.146 1.49344
chrII 209432 0.541 0.68091
chrII 209598 1.169 0.75488
chrII 209600 1.057 0.6918
chrII 209603 2.036 1.29226
chrII 209607 1.574 0.94942
chrII 209611 9.048 5.39215
chrII 209624 2.531 1.3588
chrII 209634 1.433 0.82064
chrII 209637 1.273 0.7378
chrII 209663 1.075 0.51806
chrII 209768 1.439 0.52264
chrII 209782 3.208 1.09191
chrII 209786 3.257 1.09818
chrII 209787 8.897 2.97913
chrII 209794 1.751 0.58504
chrII 209805 3.433 1.13383
chrII 209832 1.682 0.5149
chrII 209945 3.846 1.02085
chrII 209956 4.691 1.23184
chrII 209969 2.253 0.57915
chrII 209984 3.7 0.95279
chrII 210110 3.753 1.3564
chrII 210121 4.209 1.62123
chrII 210127 5.161 2.04198
chrII 210129 5.197 2.05613
chrII 210132 9.027 3.65086
chrII 210133 3.831 1.55361
chrII 210138 1.898 0.82225
chrII 210142 4.563 2.05606
chrII 210151 0.998 0.48574
chrII 210191 1.038 0.56552
chrII 210261 1.614 0.69712
chrII 210270 2.135 0.90089
chrII 210284 4.327 1.67124
chrII 210293 4.301 1.61011
chrII 210301 4.951 1.80716
chrII 210302 1.821 0.66953
chrII 210307 4.16 1.56135
chrII 210308 4.419 1.6415
chrII 210312 2.749 1.01883
chrII 210321 4.167 1.60508
chrII 210322 5.309 2.0892
chrII 210330 1.108 0.48727
chrII 210430 1.575 0.8812
chrII 210453 5.267 2.3373
chrII 210461 3.043 1.30686
chrII 210462 1.178 0.50755
chrII 210468 3.365 1.48874
chrII 210471 3.305 1.47997
chrII 210473 1.468 0.66775
chrII 210480 9.648 4.05939
chrII 210483 1.698 0.71016
chrII 210493 1.402 0.55626
chrII 210606 1.717 0.70615
chrII 210626 8.815 2.77383
chrII 210628 1.883 0.58748
chrII 210640 1.553 0.48352
chrII 210648 3.505 1.07506
chrII 210649 3.936 1.18728
chrII 210650 1.61 0.48372
chrII 210657 4.465 1.32494
chrII 210668 1.626 0.48641
chrII 210669 2.312 0.69604
chrII 210765 2.256 0.79166
chrII 210768 4.568 1.64687
chrII 210779 2.583 0.92187
chrII 210799 10.773 3.38248
chrII 210821 4.02 1.22526
chrII 210829 1.658 0.51191
chrII 210830 1.658 0.51712
chrII 210872 1.45 0.50149
chrII 210919 3.174 1.17027
chrII 210931 1.869 0.60627
chrII 210961 4.371 1.41203
chrII 210998 2.083 0.73649
chrII 211004 3.064 1.07006
chrII 211042 1.551 0.56466
chrII 211054 1.612 0.60037
chrII 211161 1.409 0.51288
chrII 211170 3.369 1.24214
chrII 211182 1.44 0.57112
chrII 211242 1.875 0.66106
chrII 211275 2.659 0.80388
chrII 211303 1.791 0.54039
chrII 211313 1.814 0.5884
chrII 211332 1.961 0.61321
chrII 211363 1.803 0.53403
chrII 211401 2.213 0.59936
chrII 211431 5.376 1.35334
chrII 211439 2.544 0.63502
chrII 211460 7.617 1.63793
chrII 211584 2.248 0.51446
chrII 211635 3.029 0.63994
chrII 211644 3.251 0.70519
chrII 211729 1.895 0.55112
chrII 211765 2.135 0.55961
chrII 211800 2.668 0.73777
chrII 211870 1.625 0.54783
chrII 211890 3.349 1.2194
chrII 211949 5.999 2.26329
chrII 211992 5.109 1.86955
chrII 212009 2.079 0.76841
chrII 212023 2.71 1.06955
chrII 212053 2.047 0.76811
chrII 212142 1.231 0.56172
chrII 212164 1.308 0.52889
chrII 212184 5.997 2.45956
chrII 212207 1.751 0.65727
chrII 212226 2.603 1.08885
chrII 212278 1.703 0.83435
chrII 212311 1.141 0.58864
chrII 212349 2.179 1.10846
chrII 212363 1.016 0.49964
chrII 212464 1.646 1.27819
chrII 212504 0.731 0.68406
chrII 212567 2.133 1.33649
chrII 212593 1.187 0.5776
chrII 212641 2.362 0.69524
chrII 212680 2.056 0.54079
chrII 212750 3.094 0.53898
chrII 212760 3.469 0.59448
chrII 212795 4.272 0.68469
chrII 212814 3.453 0.59807
chrII 212923 2.549 0.55639
chrII 212953 2.303 0.53718
chrII 212955 3.113 0.73902
chrII 212975 4.054 1.01691
chrII 213085 2.056 0.49209
chrII 213230 3.236 0.50481
chrII 213244 3.432 0.55069
chrII 213245 3.288 0.52989
chrII 213389 5.258 1.09205
chrII 213410 4.554 0.98656
chrII 213418 2.797 0.64006
chrII 213430 3.908 0.86703
chrII 213550 2.963 0.54276
chrII 213602 7.587 1.35258
chrII 213623 8.05 1.52634
chrII 213664 3.417 0.70569
chrII 213684 3.343 0.79236
chrII 213693 1.983 0.48099
chrII 213733 4.847 1.20757
chrII 213745 1.923 0.49349
chrII 213765 6.504 1.63715
chrII 213775 5.735 1.46636
chrII 213784 2.128 0.55687
chrII 213808 2.669 0.72701
chrII 213877 2.163 0.96868
chrII 213895 1.175 0.51496
chrII 213949 1.172 0.51862
chrII 213958 1.332 0.60208
chrII 213978 1.844 0.80367
chrII 214000 8.484 2.77098
chrII 214048 2.108 0.6507
chrII 214054 1.591 0.50165
chrII 214122 2.188 0.53333
chrII 214137 1.957 0.50482
chrII 214142 3.751 0.95237
chrII 214162 11.989 2.85082
chrII 214279 1.802 0.53155
chrII 214293 2.33 0.64551
chrII 214324 8.024 2.84334
chrII 214361 1.99 0.59165
chrII 214485 5.552 1.69219
chrII 214497 1.946 0.6371
chrII 214623 1.552 0.62773
chrII 214635 2.508 0.98961
chrII 214644 1.854 0.71817
chrII 214654 3.123 1.26996
chrII 214664 1.632 0.69253
chrII 214756 1.308 0.50501
chrII 214777 1.281 0.49483
chrII 214825 2.99 1.3643
chrII 214827 1.5 0.69529
chrII 214859 1.638 0.91257
chrII 214867 0.893 0.50514
chrII 214921 1.075 0.6086
chrII 214956 1.165 0.57087
chrII 214994 3.919 1.49405
chrII 215125 1.893 0.65954
chrII 215131 1.717 0.55943
chrII 215139 2.558 0.81556
chrII 215198 1.882 0.60669
chrII 215210 2.799 0.89436
chrII 215239 3.125 0.90534
chrII 215259 3.233 0.81236
chrII 215289 2.44 0.70264
chrII 215395 2.105 0.59906
chrII 215431 2.678 0.60345
chrII 215476 1.786 0.50235
chrII 215533 4.068 1.15105
chrII 215543 2.347 0.63453
chrII 215562 3.695 1.00648
chrII 215599 5.038 1.35961
chrII 215610 3.294 0.87768
chrII 215692 5.697 1.19672
chrII 215704 6.281 1.36872
chrII 215761 4.479 1.16986
chrII 215855 4.161 0.9597
chrII 215866 2.261 0.52556
chrII 215869 5.544 1.32688
chrII 215902 1.971 0.54719
chrII 215911 3.078 0.91714
chrII 216032 4.272 1.31578
chrII 216040 2.377 0.75125
chrII 216041 2.357 0.75147
chrII 216052 4.649 1.47235
chrII 216205 5.289 1.56005
chrII 216242 2.098 0.53918
chrII 216386 2.219 0.6303
chrII 216403 3.618 0.96227
chrII 216568 1.132 0.53295
chrII 216644 1.727 0.66521
chrII 216658 4.309 1.81311
chrII 216676 1.151 0.48032
chrII 216782 1.916 0.56391
chrII 216822 2.615 0.6197
chrII 216960 2.604 0.50555
chrII 216961 2.673 0.52318
chrII 217112 6.962 2.50988
chrII 217386 0.723 0.56712
chrII 217387 0.818 0.64516
chrII 217394 2.324 1.73973
chrII 217407 1.318 1.03495
chrII 217417 0.785 0.69062
chrII 217514 1.444 1.26269
chrII 217550 1.286 0.71962
chrII 217562 2.553 1.17962
chrII 217567 1.357 0.57782
chrII 217571 3.169 1.30691
chrII 217573 3.004 1.22506
chrII 217585 2.137 0.76287
chrII 217591 1.997 0.71986
chrII 217670 1.954 0.52636
chrII 217735 3.392 0.73157
chrII 217740 3.895 0.80313
chrII 217741 2.49 0.50487
chrII 217753 3.333 0.68065
chrII 217845 2.389 0.61725
chrII 217879 4.102 1.01676
chrII 217897 2.378 0.64906
chrII 217906 2.639 0.70429
chrII 217951 1.694 0.50688
chrII 218046 1.394 0.53431
chrII 218058 1.362 0.53874
chrII 218059 1.901 0.75224
chrII 218069 1.752 0.69128
chrII 218081 1.361 0.50966
chrII 218125 2.239 0.92878
chrII 218126 1.417 0.59785
chrII 218132 1.24 0.56385
chrII 218147 1.752 0.82517
chrII 218159 1.385 0.69499
chrII 218188 1.797 0.93682
chrII 218219 1.252 0.58235
chrII 218249 1.607 0.62233
chrII 218282 3.203 1.03917
chrII 218291 2.286 0.71323
chrII 218313 5.961 1.69663
chrII 218322 2.518 0.72656
chrII 218332 2.013 0.54221
chrII 218356 2.74 0.77527
chrII 218412 1.486 0.52527
chrII 218445 4.279 1.13382
chrII 218465 3.29 0.76001
chrII 218495 3.7 0.7662
chrII 218506 4.817 0.9741
chrII 218687 3.307 0.96762
chrII 218815 1.582 0.68929
chrII 218832 1.225 0.56601
chrII 218853 2.293 1.17077
chrII 218865 1.185 0.61111
chrII 218885 1.101 0.61841
chrII 218893 1.229 0.7477
chrII 218965 0.94 0.54907
chrII 218982 1.04 0.59312
chrII 218992 0.952 0.55349
chrII 219000 1.038 0.66155
chrII 219001 0.951 0.61163
chrII 219011 1.251 0.80132
chrII 219054 1.33 0.92451
chrII 219131 0.878 0.87221
chrII 219144 0.649 0.57389
chrII 219156 0.824 0.64025
chrII 219197 0.842 0.57996
chrII 219221 0.711 0.49678
chrII 219240 1.926 1.35162
chrII 219283 1.182 0.64885
chrII 219291 1.491 0.76391
chrII 219305 1.35 0.73798
chrII 219373 1.487 0.7214
chrII 219382 1.947 0.91994
chrII 219403 1.184 0.53047
chrII 219419 1.668 0.66721
chrII 219435 1.585 0.65358
chrII 219457 1.677 0.65639
chrII 219465 1.502 0.57264
chrII 219486 1.998 0.70981
chrII 219487 1.715 0.6061
chrII 219507 1.428 0.51858
chrII 219560 1.165 0.49466
chrII 219569 1.621 0.73744
chrII 219590 1.13 0.50901
chrII 219599 2.775 1.23529
chrII 219659 1.25 0.71278
chrII 219670 1.679 0.99249
chrII 219700 0.868 0.59187
chrII 219707 0.708 0.51143
chrII 219727 0.712 0.52524
chrII 219730 0.98 0.71574
chrII 219740 1.513 1.07228
chrII 219741 1.085 0.77268
chrII 219749 4.363 3.04762
chrII 219805 1.142 0.8377
chrII 219812 1.304 0.9861
chrII 219819 0.733 0.55456
chrII 219870 1.297 0.8269
chrII 219876 1.077 0.68069
chrII 219892 3.209 2.34243
chrII 219901 1.663 1.21412
chrII 219931 1.481 1.08081
chrII 219979 0.863 0.63641
chrII 220008 1.03 0.74105
chrII 220010 0.94 0.70723
chrII 220051 1.611 0.85831
chrII 220100 1.607 0.62556
chrII 220157 1.483 0.48767
chrII 220169 5.17 1.73519
chrII 220219 2.029 0.59477
chrII 220368 2.622 0.58798
chrII 220452 2.173 0.59969
chrII 220474 1.892 0.51635
chrII 220485 2.267 0.55628
chrII 220490 2.12 0.52186
chrII 220511 2.892 0.77486
chrII 220530 1.591 0.50177
chrII 220572 1.324 0.59136
chrII 220592 1.415 0.64753
chrII 220645 3.749 1.47158
chrII 220654 1.26 0.52712
chrII 220655 1.651 0.68862
chrII 220665 4.414 1.77064
chrII 220676 1.311 0.50621
chrII 220777 1.327 0.6753
chrII 220818 2.187 1.13242
chrII 220848 1.425 0.74828
chrII 220881 1.464 0.79485
chrII 220931 2.289 1.06076
chrII 220945 1.064 0.48829
chrII 221107 0.972 1.24533
chrII 221118 0.416 0.50558
chrII 221128 0.63 0.76676
chrII 221138 0.391 0.5004
chrII 221188 0.46 0.7307
chrII 221200 0.293 0.56961
chrII 221228 0.349 0.69865
chrII 221256 0.414 0.82743
chrII 221324 0.272 0.54435
chrII 221346 0.418 0.8361
chrII 221347 0.314 0.62892
chrII 221355 0.272 0.54401
chrII 221358 0.43 0.85975
chrII 221372 0.531 1.06238
chrII 221379 0.695 1.38938
chrII 221392 0.276 0.55254
chrII 221427 0.308 0.61555
chrII 221478 0.603 1.18941
chrII 221481 0.555 1.07976
chrII 221484 0.281 0.53956
chrII 221493 0.398 0.79686
chrII 221494 1.005 2.01041
chrII 221505 0.315 0.63034
chrII 221506 0.635 1.26925
chrII 221508 0.804 1.60781
chrII 221538 0.252 0.50442
chrII 221640 0.325 0.53898
chrII 221646 0.761 1.22044
chrII 221661 0.41 0.56497
chrII 221672 0.397 0.56299
chrII 221689 0.493 0.74964
chrII 221809 0.461 0.92147
chrII 221988 0.3 0.59969
chrII 222017 0.266 0.53241
chrII 222038 0.282 0.56336
chrII 222051 0.24 0.4793
chrII 222160 0.326 0.65182
chrII 222174 0.359 0.71785
chrII 222219 0.323 0.64678
chrII 222223 0.375 0.74999
chrII 222227 0.422 0.84363
chrII 222228 0.271 0.54206
chrII 222240 0.26 0.51984
chrII 222336 0.322 0.64389
chrII 222379 0.323 0.64636
chrII 222388 0.347 0.69497
chrII 222397 0.81 1.62099
chrII 222401 0.57 1.13945
chrII 222402 0.449 0.89881
chrII 222407 0.251 0.50164
chrII 222410 0.556 1.11192
chrII 222420 0.321 0.64152
chrII 222482 0.483 0.96536
chrII 222498 0.243 0.48694
chrII 222523 0.305 0.56289
chrII 222526 1.181 2.15449
chrII 222532 1.086 2.17292
chrII 222535 0.407 0.8146
chrII 222538 0.456 0.85404
chrII 222550 0.364 0.63278
chrII 222555 0.346 0.62414
chrII 222562 0.511 0.96802
chrII 222565 0.276 0.49803
chrII 222569 0.365 0.65794
chrII 222592 0.519 0.9712
chrII 222641 0.257 0.51314
chrII 222671 0.766 1.53139
chrII 222680 0.382 0.76465
chrII 222684 0.341 0.6823
chrII 222690 0.302 0.60343
chrII 222691 0.281 0.56292
chrII 222694 0.866 1.73196
chrII 222695 0.707 1.41495
chrII 222699 0.301 0.60185
chrII 222702 0.346 0.69248
chrII 222703 0.26 0.5204
chrII 222710 0.37 0.73994
chrII 222717 0.243 0.48611
chrII 222835 0.257 0.51382
chrII 222853 0.242 0.48354
chrII 222868 0.243 0.4852
chrII 222874 0.32 0.64008
chrII 222879 0.742 1.48367
chrII 222890 0.662 1.3232
chrII 222896 0.36 0.72083
chrII 222986 0.283 0.56601
chrII 223042 0.283 0.55849
chrII 223046 0.336 0.6288
chrII 223063 0.559 1.05994
chrII 223088 0.326 0.65165
chrII 223092 0.394 0.78804
chrII 223113 0.281 0.56262
chrII 223135 0.41 0.81928
chrII 223191 0.506 1.01101
chrII 223203 0.376 0.75237
chrII 223211 0.296 0.59151
chrII 223226 0.363 0.72615
chrII 223232 0.473 0.94592
chrII 223235 0.311 0.62231
chrII 223244 0.402 0.80426
chrII 223345 0.265 0.52954
chrII 223370 0.373 0.74605
chrII 223384 0.422 0.84436
chrII 223386 0.504 1.00898
chrII 223388 0.704 1.40826
chrII 223407 0.366 0.73275
chrII 223460 0.287 0.57426
chrII 223491 0.321 0.64124
chrII 223500 0.366 0.73135
chrII 223510 0.273 0.54637
chrII 223519 0.389 0.77877
chrII 223551 0.639 1.27841
chrII 223571 0.313 0.62557
chrII 223662 0.324 0.64898
chrII 223668 0.243 0.48527
chrII 223669 0.333 0.6668
chrII 223682 0.449 0.89747
chrII 223694 0.274 0.54831
chrII 223702 0.504 1.0089
chrII 223772 0.287 0.57482
chrII 223784 0.338 0.67595
chrII 223819 1.139 2.27742
chrII 223827 0.337 0.67382
chrII 223831 0.257 0.51343
chrII 223835 0.681 1.3628
chrII 223847 0.791 1.58212
chrII 223849 0.37 0.74096
chrII 223856 0.32 0.63998
chrII 223907 0.387 0.77443
chrII 223938 0.261 0.522
chrII 223954 0.458 0.91639
chrII 223960 0.247 0.49481
chrII 223969 0.312 0.62477
chrII 223981 0.245 0.4891
chrII 223988 0.738 1.47682
chrII 223991 0.714 1.42853
chrII 223998 1.366 2.73195
chrII 224002 0.429 0.8571
chrII 224003 0.365 0.73038
chrII 224005 0.681 1.36171
chrII 224018 0.274 0.548
chrII 224067 0.416 0.83264
chrII 224117 0.296 0.59148
chrII 224126 0.299 0.59882
chrII 224150 0.431 0.86176
chrII 224158 0.243 0.48652
chrII 224173 0.353 0.70594
chrII 224174 0.83 1.65981
chrII 224179 0.295 0.58999
chrII 224231 0.468 0.93659
chrII 224351 0.555 1.10928
chrII 224352 1.269 2.53896
chrII 224370 0.285 0.57055
chrII 224372 0.496 0.99157
chrII 224396 0.294 0.58808
chrII 224406 0.322 0.64478
chrII 224489 0.407 0.81453
chrII 224511 1.707 3.41326
chrII 224521 0.266 0.53126
chrII 224531 1.519 3.03867
chrII 224615 0.38 0.76029
chrII 224659 0.335 0.67058
chrII 224681 0.286 0.57211
chrII 224717 0.351 0.70192
chrII 224753 0.441 0.88135
chrII 224760 0.249 0.49743
chrII 224771 0.241 0.48137
chrII 224773 1.261 2.52133
chrII 224780 0.304 0.6073
chrII 224784 0.441 0.88144
chrII 224843 0.294 0.58885
chrII 224897 0.257 0.51318
chrII 224934 0.539 1.0771
chrII 224936 0.423 0.84548
chrII 224942 0.272 0.54422
chrII 225037 0.264 0.5288
chrII 225103 0.358 0.71543
chrII 225186 0.454 0.907
chrII 225192 1.59 3.18073
chrII 225199 0.554 1.10775
chrII 225201 1.488 2.97588
chrII 225210 0.246 0.49224
chrII 225212 0.719 1.43813
chrII 225213 0.566 1.13246
chrII 225220 0.373 0.63282
chrII 225222 0.397 0.63066
chrII 225226 0.572 0.86047
chrII 225231 0.33 0.49653
chrII 225263 0.304 0.48187
chrII 225310 0.456 0.76531
chrII 225321 0.298 0.48836
chrII 225338 0.942 1.88396
chrII 225344 1.844 3.54253
chrII 225351 0.339 0.58154
chrII 225353 2.522 4.00264
chrII 225363 2.672 3.78778
chrII 225366 0.691 0.95174
chrII 225374 1.618 2.27211
chrII 225383 0.944 1.17819
chrII 225420 0.41 0.4991
chrII 225431 0.483 0.65312
chrII 225453 0.48 0.62072
chrII 225503 0.464 0.53348
chrII 225512 2.329 2.76444
chrII 225515 0.502 0.60069
chrII 225522 0.553 0.69066
chrII 225526 1.794 2.18219
chrII 225527 0.753 0.93194
chrII 225534 0.496 0.60859
chrII 225585 0.469 0.78731
chrII 225658 0.339 0.603
chrII 225665 0.802 1.42741
chrII 225680 0.278 0.52789
chrII 225685 1.502 2.96272
chrII 225694 1.372 2.74373
chrII 225701 0.273 0.54605
chrII 225714 0.457 0.91377
chrII 225743 0.296 0.59146
chrII 225756 0.383 0.76608
chrII 225764 0.284 0.56723
chrII 225826 0.312 0.62467
chrII 225845 0.377 0.75366
chrII 225878 0.356 0.71206
chrII 225881 0.28 0.55998
chrII 225882 0.265 0.52902
chrII 225887 0.32 0.63929
chrII 225896 0.393 0.78581
chrII 225932 0.25 0.49926
chrII 226024 0.29 0.58099
chrII 226038 0.297 0.59323
chrII 226052 1.033 2.06683
chrII 226102 0.42 0.83962
chrII 226119 0.365 0.72945
chrII 226134 0.478 0.957
chrII 226135 0.406 0.81122
chrII 226138 0.374 0.74898
chrII 226143 0.628 1.25653
chrII 226172 0.477 0.95331
chrII 226184 0.523 1.04698
chrII 226244 0.244 0.48835
chrII 226251 0.508 1.01601
chrII 226254 0.668 1.33672
chrII 226259 0.597 1.19343
chrII 226265 0.95 1.89927
chrII 226270 0.743 1.48614
chrII 226274 0.48 0.96009
chrII 226277 0.307 0.61422
chrII 226278 0.357 0.71392
chrII 226297 0.292 0.58313
chrII 226299 0.657 1.31363
chrII 226304 0.567 1.13409
chrII 226334 0.379 0.75847
chrII 226358 0.346 0.60795
chrII 226385 0.242 0.48423
chrII 226392 0.409 0.81806
chrII 226403 0.52 1.03998
chrII 226405 0.52 1.04043
chrII 226417 0.304 0.60889
chrII 226418 0.305 0.60945
chrII 226425 0.855 1.71031
chrII 226436 0.283 0.5657
chrII 226506 0.316 0.63255
chrII 226513 0.257 0.51301
chrII 226528 0.273 0.54628
chrII 226568 0.314 0.62811
chrII 226612 0.546 1.09231
chrII 226662 0.273 0.54591
chrII 226772 0.262 0.52302
chrII 226792 0.37 0.73983
chrII 226840 0.424 0.84737
chrII 226935 0.242 0.48389
chrII 226969 0.24 0.48042
chrII 227006 0.389 0.77826
chrII 227016 0.242 0.48379
chrII 227018 0.444 0.88785
chrII 227021 0.575 1.15002
chrII 227025 0.444 0.88713
chrII 227061 0.386 0.77183
chrII 227066 0.263 0.52677
chrII 227095 0.251 0.50236
chrII 227170 0.329 0.49561
chrII 227175 0.511 0.71019
chrII 227182 0.373 0.49025
chrII 227361 0.822 0.83365
chrII 227401 0.667 0.88501
chrII 227420 0.468 0.85431
chrII 227533 0.426 0.4822
chrII 227549 0.662 0.61934
chrII 227556 2.184 1.98017
chrII 227576 1.266 1.14785
chrII 227581 1.7 1.63328
chrII 227591 0.634 0.59379
chrII 227601 1.835 1.59491
chrII 227622 0.989 0.94978
chrII 227697 0.489 0.47949
chrII 227700 0.599 0.55377
chrII 227711 0.68 0.56083
chrII 227721 1.055 0.77788
chrII 227728 1.32 0.92639
chrII 227743 2.463 1.82561
chrII 227744 0.933 0.68798
chrII 227748 5.488 4.26213
chrII 227750 1.137 0.90208
chrII 227752 0.636 0.52144
chrII 227757 0.693 0.59829
chrII 227758 1.187 1.04405
chrII 227768 0.949 0.93572
chrII 227771 0.65 0.68312
chrII 227780 0.928 1.20963
chrII 227788 0.607 0.9037
chrII 227872 1.11 1.74228
chrII 227891 0.435 0.57157
chrII 227903 0.571 0.71293
chrII 227910 1.789 2.27162
chrII 227913 0.457 0.56029
chrII 227919 3.526 4.43824
chrII 227920 1.871 2.33537
chrII 227923 0.75 0.99505
chrII 227930 0.528 0.77913
chrII 227932 2.313 3.48157
chrII 227940 0.974 1.73472
chrII 227947 0.35 0.69943
chrII 227952 0.316 0.63212
chrII 228042 0.339 0.67803
chrII 228053 0.59 1.17901
chrII 228065 0.444 0.88725
chrII 228066 1.003 2.00539
chrII 228072 0.681 1.36195
chrII 228073 1.724 3.4481
chrII 228076 2.331 4.66257
chrII 228079 0.252 0.50357
chrII 228081 1.001 2.00195
chrII 228082 0.4 0.79998
chrII 228086 0.31 0.6194
chrII 228087 0.283 0.56504
chrII 228088 1.305 2.61068
chrII 228094 0.383 0.76568
chrII 228095 1.665 3.33021
chrII 228097 0.345 0.68931
chrII 228098 0.268 0.53681
chrII 228099 0.45 0.89911
chrII 228106 0.542 1.08421
chrII 228187 0.366 0.53903
chrII 228193 1.005 1.39696
chrII 228201 0.533 0.63213
chrII 228226 1.151 1.1051
chrII 228232 3.325 3.17299
chrII 228233 0.867 0.8169
chrII 228238 3.9 3.34976
chrII 228239 0.605 0.51378
chrII 228246 5.293 3.98352
chrII 228298 1.027 0.59758
chrII 228344 1.724 0.69551
chrII 228368 1.474 0.51623
chrII 228388 2.174 0.69747
chrII 228396 5.128 1.61008
chrII 228397 2.065 0.64429
chrII 228408 4.602 1.34912
chrII 228514 1.399 0.54627
chrII 228518 1.198 0.48069
chrII 228540 1.205 0.5268
chrII 228541 1.906 0.83069
chrII 228550 1.502 0.67888
chrII 228578 4.324 1.96653
chrII 228650 0.805 0.5063
chrII 228651 1.006 0.64108
chrII 228670 1.509 0.90659
chrII 228691 0.723 0.48211
chrII 228708 0.978 0.76729
chrII 228711 1.342 1.05352
