Chromosome Position NCPscore Ratio
chrII 655701 2.623 1.42878
chrII 655952 2.568 1.20148
chrII 656121 7.156 2.89396
chrII 656297 4.541 1.64518
chrII 656502 2.677 1.53869
chrII 656641 1.727 0.57568
chrII 656771 5.146 1.47038
chrII 656899 7.695 2.82977
chrII 657082 4.072 3.71581
chrII 657235 4.887 2.52995
chrII 657418 4.954 1.55889
chrII 657576 4.189 2.73033
chrII 657836 3.017 3.23837
chrII 657995 4.784 2.78262
chrII 658181 13.123 7.85256
chrII 658353 7.227 2.8364
chrII 658470 2.796 0.95616
chrII 658644 2.362 1.58944
chrII 658813 2.458 1.10425
chrII 658921 2.971 1.11794
chrII 659103 5.131 2.48902
chrII 659255 2.865 1.11238
chrII 659424 4.451 2.05
chrII 659581 5.8 3.36029
chrII 659731 5.323 1.25541
chrII 659840 4.583 0.7708
chrII 659991 4.615 1.0462
chrII 660298 4.004 1.03456
chrII 660445 4.084 1.38346
chrII 660604 2.892 1.05023
chrII 660743 2.201 0.99791
chrII 660908 3.692 1.71121
chrII 661063 2.823 0.7346
chrII 661269 4.078 1.67249
chrII 661500 5.656 3.13966
chrII 661672 3.37 1.42215
chrII 661831 7.044 2.42557
chrII 662002 2.919 1.08994
chrII 662178 2.938 2.47946
chrII 662286 0.675 0.66099
chrII 662404 1.575 1.71564
chrII 662698 0.719 0.68153
chrII 662906 1.306 1.45542
chrII 663066 4.905 1.78132
chrII 663217 6.304 1.4773
chrII 663388 12.317 3.77791
chrII 663520 4.037 1.1858
chrII 663689 4.078 1.51096
chrII 663823 3.592 1.68647
chrII 664012 3.346 1.04161
chrII 664203 2.783 0.82753
chrII 664343 8.701 2.30124
chrII 664532 7.764 2.37147
chrII 664712 2.263 1.48829
chrII 664977 1.419 1.83363
chrII 665145 4.389 2.1794
chrII 665305 6.8 2.20134
chrII 665454 1.986 0.76896
chrII 665616 1.814 0.7589
chrII 665734 3.408 1.07008
chrII 665904 14.618 3.12946
chrII 666087 8.619 2.17335
chrII 666258 2.963 0.81925
chrII 666436 2.48 1.27481
chrII 666720 2.431 1.53003
chrII 666860 4.772 1.5245
chrII 667042 4.619 1.42269
chrII 667329 2.801 0.67486
chrII 667438 3.352 1.13029
chrII 667554 1.843 0.58864
chrII 667694 3.49 1.07946
chrII 667889 3.165 1.57159
chrII 668004 1.902 1.42437
chrII 668182 5.604 2.06095
chrII 668352 1.936 0.85144
chrII 668588 1.68 0.98489
chrII 668744 1.133 0.54429
chrII 668937 2.8 1.22393
chrII 669091 2.37 0.90826
chrII 669258 2.722 1.32899
chrII 669449 3.839 1.9065
chrII 669609 8.566 3.51295
chrII 669770 8.847 3.69055
chrII 669944 14.656 8.69828
chrII 670118 7.037 4.6277
chrII 670290 4.381 2.69897
chrII 670518 1.839 2.23736
chrII 670671 6.513 6.17445
chrII 670866 19.472 7.98577
chrII 671026 16.09 5.10697
chrII 671208 5.859 2.67299
chrII 671337 8.184 4.45827
chrII 671488 4.66 4.82556
chrII 671627 0.356 0.55875
chrII 671735 5.053 1.89152
chrII 671847 3.916 1.2648
chrII 672040 2.815 1.19834
chrII 672212 2.548 2.03264
chrII 672347 1.058 0.61539
chrII 672458 0.697 0.64788
chrII 672567 3.308 2.10905
chrII 672739 3.789 1.20791
chrII 672855 2.89 1.1625
chrII 673043 1.839 0.74576
chrII 673154 2.861 1.76276
chrII 673262 1.511 1.04032
chrII 673400 1.663 2.55634
chrII 673531 1.658 1.6811
chrII 673675 4.314 1.92616
chrII 673798 4.072 1.64214
chrII 673960 1.991 1.32721
chrII 674136 2.089 1.3798
chrII 674288 3.083 1.80781
chrII 674452 11.69 4.08316
chrII 674602 11.842 3.94749
chrII 674764 5.647 2.28372
chrII 674966 5.131 3.03277
chrII 675128 5.28 4.01472
chrII 675381 4.57 2.22403
chrII 675541 4.653 1.16519
chrII 675726 3.801 4.74364
chrII 675895 3.334 3.40357
chrII 676062 2.684 1.67436
chrII 676223 1.58 1.08821
chrII 676427 3.221 2.92089
chrII 676691 2.371 1.26325
chrII 676913 2.313 1.1448
chrII 677156 2.561 0.77243
chrII 677373 3.198 0.92458
chrII 677495 3.976 1.07897
chrII 677647 3.72 1.1152
chrII 677835 2.159 0.76884
chrII 677997 2.262 0.91491
chrII 678170 3.409 1.3099
chrII 678341 5.922 2.44244
chrII 678471 3.983 1.59337
chrII 678668 4.979 4.06096
chrII 678857 7.289 4.22298
chrII 679019 17.335 8.55033
chrII 679204 4.284 2.93635
chrII 679354 0.929 0.82664
chrII 679505 1.968 0.89805
chrII 679688 4.34 1.0387
chrII 679892 2.414 0.51837
chrII 680044 3.048 0.82096
chrII 680354 4.484 2.13265
chrII 680517 4.36 2.15035
chrII 680722 0.427 0.50282
chrII 680998 0.831 0.5489
chrII 681400 1.257 0.73726
chrII 681767 0.611 0.84128
chrII 681918 0.278 0.55628
chrII 682092 0.349 0.64465
chrII 682236 3.907 1.81675
chrII 682397 5.861 2.12325
chrII 682574 2.635 2.17336
chrII 682733 2.577 1.25
chrII 682912 7.865 3.72824
chrII 683093 9.176 13.00606
chrII 683229 0.59 0.55615
chrII 683343 3.257 2.30836
chrII 683506 7.584 2.39674
chrII 683734 4.607 1.27136
chrII 683895 6.004 2.65613
chrII 684024 8.388 4.89858
chrII 684198 9.839 2.28012
chrII 684416 7.537 1.95444
chrII 684558 6.242 2.68831
chrII 684743 3.468 6.49079
chrII 684977 2.564 2.65473
chrII 685176 5.967 2.90377
chrII 685315 3.215 1.39303
chrII 685511 3.624 1.37085
chrII 685643 4.896 1.47991
chrII 685798 4.811 1.16478
chrII 685960 3.386 1.39239
chrII 686084 12.095 3.92425
chrII 686234 11.678 4.45153
chrII 686400 8.915 4.56713
chrII 686564 2.53 4.15065
chrII 686680 0.449 0.72078
chrII 686834 2.308 2.69529
chrII 687005 2.912 1.18746
chrII 687186 4.556 1.18363
chrII 687354 9.961 2.78083
chrII 687538 6.62 2.74573
chrII 687689 11.383 5.05144
chrII 687848 7.836 3.42539
chrII 688007 4.301 1.3359
chrII 688167 1.891 0.59374
chrII 688342 4.164 1.23564
chrII 688505 3.869 1.13212
chrII 688717 1.696 0.68954
chrII 688848 2.199 0.92786
chrII 689031 2.464 0.92244
chrII 689145 5.878 3.16655
chrII 689358 3.38 1.14229
chrII 689516 4.432 2.0609
chrII 689639 1.253 0.55423
chrII 689800 3.369 1.35119
chrII 689962 2.638 0.9535
chrII 690161 2.167 0.60042
chrII 690324 3.608 1.08603
chrII 690492 5.377 2.6523
chrII 690646 2.164 0.98421
chrII 690819 1.544 1.04855
chrII 691025 3.597 1.71612
chrII 691200 7.073 2.83703
chrII 691355 10.305 4.91676
chrII 691523 6.363 3.32978
chrII 691687 8.58 6.52406
chrII 691840 0.437 0.87457
chrII 691960 3.346 6.6917
chrII 692119 5.922 11.84463
chrII 692293 2.923 3.8444
chrII 692454 6.765 5.14406
chrII 692614 7.12 4.24266
chrII 692795 12.759 4.63386
chrII 692953 10.067 3.8882
chrII 693084 4.119 1.89691
chrII 693284 2.731 1.50456
chrII 693438 2.154 1.51208
chrII 693604 2.993 1.42339
chrII 693759 6.196 2.25012
chrII 693913 3.488 1.24808
chrII 694044 2.41 1.20481
chrII 694155 1.265 0.54797
chrII 694301 3.534 1.54013
chrII 694489 2.85 1.89975
chrII 694615 0.546 1.07782
chrII 694741 0.964 1.92733
chrII 694931 1.113 1.9583
chrII 695109 1.977 2.0475
chrII 695259 2.845 1.17007
chrII 695450 4.531 1.54917
chrII 695652 3.663 1.23519
chrII 695823 5.229 3.00585
chrII 695943 4.432 3.12575
chrII 696089 2.339 1.46534
chrII 696233 1.03 0.74456
chrII 696356 2.72 1.47062
chrII 696489 3.182 1.29032
chrII 696639 1.391 0.53879
chrII 696832 1.666 0.6022
chrII 696981 2.117 0.57553
chrII 697184 3.344 0.7465
chrII 697445 1.614 2.64707
chrII 697730 0.34 0.57005
chrII 697862 1.589 1.99958
chrII 698001 0.752 1.2761
chrII 698160 0.803 0.73763
chrII 698348 1.418 0.81519
chrII 698560 3.197 1.18168
chrII 698670 3.477 1.80635
chrII 698937 4.217 1.77415
chrII 699087 4.051 1.70945
chrII 699304 3.889 1.08354
chrII 699555 5.81 1.62513
chrII 699679 7.886 1.97832
chrII 699873 7.207 3.73137
chrII 700034 1.715 3.43048
chrII 700290 0.838 1.67523
chrII 700481 4.475 2.06086
chrII 700693 4.443 0.94695
chrII 700957 3.277 1.02455
chrII 701119 2.456 0.70859
chrII 701292 4.716 1.08946
chrII 701420 8.017 3.07206
chrII 701601 6.373 2.83672
chrII 701790 7.449 2.83958
chrII 701960 3.811 5.73564
chrII 702112 3.02 3.76855
chrII 702483 3.213 2.31081
chrII 702625 3.403 2.01993
chrII 702809 7.498 2.09725
chrII 702966 3.012 0.82968
chrII 703141 1.954 0.58352
chrII 703312 5.788 1.61266
chrII 703532 8.381 2.45225
chrII 703777 2.52 0.77939
chrII 704027 4.018 1.60711
chrII 704348 0.596 1.19201
chrII 704540 3.964 7.92745
chrII 704703 2.096 1.97441
chrII 704906 6.158 4.32249
chrII 705072 7.198 3.12779
chrII 705258 2.611 0.8129
chrII 705447 4.023 1.24977
chrII 705588 6.517 2.53051
chrII 705772 3.648 2.20061
chrII 705922 5.482 1.63678
chrII 706100 9.632 4.61084
chrII 706271 6.489 2.69913
chrII 706430 4.106 2.26244
chrII 706609 6.552 4.34797
chrII 706764 1.578 2.32777
chrII 707028 2.254 4.50705
chrII 707172 1.717 1.52844
chrII 707355 1.702 1.15075
chrII 707535 4.982 3.26164
chrII 707722 8.164 4.39815
chrII 707882 5.164 2.74161
chrII 708058 3.092 3.55509
chrII 708181 0.601 0.75628
chrII 708421 2.306 1.16118
chrII 708541 1.631 0.93386
chrII 708674 0.972 0.51059
chrII 708790 2.274 0.88294
chrII 708927 1.195 0.4832
chrII 709040 3.713 1.39017
chrII 709253 2.899 1.0503
chrII 709426 2.603 2.01099
chrII 709592 3.693 2.27477
chrII 709762 4.322 1.24219
chrII 709911 5.049 1.42024
chrII 710041 2.765 1.64105
chrII 710205 3.005 1.83583
chrII 710347 2.121 1.14262
chrII 710497 3.297 1.2376
chrII 710718 2.846 2.62953
chrII 710857 9.963 5.77194
chrII 711016 9.651 4.94417
chrII 711185 7.476 8.59434
chrII 711347 2.377 4.75424
chrII 711592 3.447 3.10667
chrII 711754 14.44 4.98394
chrII 711913 13.899 5.24365
chrII 712063 11.174 4.67442
chrII 712224 8.834 3.55295
chrII 712415 5.975 1.69394
chrII 712569 3.008 1.02134
chrII 712719 2.799 2.1066
chrII 712897 1.169 1.25541
chrII 713011 3.637 2.38097
chrII 713170 6.19 1.75491
chrII 713407 2.737 0.91456
chrII 713638 4.237 1.68572
chrII 713802 5.394 1.7816
chrII 713966 4.455 3.87179
chrII 714126 4.894 5.41358
chrII 714285 4.359 4.35934
chrII 714468 2.295 4.59079
chrII 714712 3.017 2.48839
chrII 714901 4.638 1.73616
chrII 715075 3.794 0.98052
chrII 715201 3.611 1.0717
chrII 715359 4.805 1.48322
chrII 715594 4.266 1.1449
chrII 715757 3.895 1.22043
chrII 715890 3.286 2.03267
chrII 716063 1.643 2.24233
chrII 716338 3.764 2.93896
chrII 716506 1.852 2.97191
chrII 716655 0.328 0.65602
chrII 716781 2.489 4.97806
chrII 716961 5.071 2.35026
chrII 717115 2.294 0.49919
chrII 717301 4.884 1.23571
chrII 717446 3.54 1.23058
chrII 717607 3.22 1.28103
chrII 717783 5.376 1.72506
chrII 717942 2.011 1.00872
chrII 718124 1.716 3.43252
chrII 718452 2.429 1.10128
chrII 718629 2.351 1.18782
chrII 718770 3.961 4.10153
chrII 718982 4.667 7.57145
chrII 719171 4.922 3.74274
chrII 719341 10.052 6.11478
chrII 719512 3.119 1.48793
chrII 719682 6.697 4.19615
chrII 719858 3.299 1.89633
chrII 719999 2.129 1.30588
chrII 720197 2.596 1.28937
chrII 720399 2.74 2.16245
chrII 720594 3.512 3.16483
chrII 720757 5.655 3.04661
chrII 720942 13.012 7.08852
chrII 721125 4.473 4.2686
chrII 721380 3.964 3.99131
chrII 721553 3.18 1.82069
chrII 721723 5.302 1.94015
chrII 721876 7.631 2.44314
chrII 722037 4.785 1.49918
chrII 722198 4.956 2.0099
chrII 722362 2.538 2.14172
chrII 722632 1.377 0.57775
chrII 722804 2.773 0.80486
chrII 722985 4.348 3.71233
chrII 723246 3.546 1.55924
chrII 723399 4.461 1.39757
chrII 723594 2.083 2.20338
chrII 723708 0.994 0.94233
chrII 723905 1.676 0.69732
chrII 724073 2.348 2.04057
chrII 724222 2.088 4.1755
chrII 724454 2.154 2.93962
chrII 724630 6.492 4.62386
chrII 724789 11.393 4.35423
chrII 724949 9.153 4.09905
chrII 725116 5.534 1.3626
chrII 725277 6.333 2.18081
chrII 725430 3.144 1.1893
chrII 725633 3.622 1.52834
chrII 725832 5.363 0.95258
chrII 726001 8.584 1.32767
chrII 726198 2.097 0.69575
chrII 726306 1.957 1.44308
chrII 726523 0.887 0.75712
chrII 726740 4.198 1.56744
chrII 726900 7.944 2.48892
chrII 727056 7.145 3.44281
chrII 727307 2.346 3.68223
chrII 727476 3.887 2.07095
chrII 727629 6.038 2.29571
chrII 727800 5.924 2.83592
chrII 727938 6.201 2.2298
chrII 728100 3.367 2.35241
chrII 728353 2.056 2.44079
chrII 728516 0.734 1.46886
chrII 728640 1.005 1.78963
chrII 728885 1.273 2.04248
chrII 729065 4.356 4.3865
chrII 729229 7.787 9.55349
chrII 729410 4.142 2.50909
chrII 729621 3.653 1.279
chrII 729819 3.247 1.05808
chrII 729984 3.654 2.16012
chrII 730144 1.174 1.78577
chrII 730381 4.055 5.43183
chrII 730567 5.14 2.82131
chrII 730750 5.78 3.27113
chrII 730885 4.698 2.84597
chrII 731026 1.531 1.48057
chrII 731251 1.934 1.6413
chrII 731427 2.543 3.7882
chrII 731572 2.654 1.14647
chrII 731680 2.909 1.44931
chrII 731794 1.535 0.53885
chrII 731923 2.381 1.03138
chrII 732043 2.347 0.9681
chrII 732164 3.107 1.59186
chrII 732301 2.014 1.04648
chrII 732428 4.482 4.51301
chrII 732652 4.039 3.42883
chrII 732824 4.604 2.34212
chrII 732989 1.23 0.6883
chrII 733184 1.578 0.86952
chrII 733319 2.212 0.64968
chrII 733480 8.179 2.43193
chrII 733665 1.11 0.65869
chrII 733792 1.974 1.69552
chrII 733941 4.594 2.89089
chrII 734102 5.79 3.3947
chrII 734283 10.122 6.97066
chrII 734443 5.797 3.72847
chrII 734593 5.224 9.07971
chrII 734856 1.479 1.16116
chrII 735026 4.312 1.79869
chrII 735167 16.805 3.99603
chrII 735328 12.365 2.53549
chrII 735488 7.526 2.08103
chrII 735682 4.586 2.49851
chrII 735841 3.856 1.31522
chrII 736012 3.167 2.47241
chrII 736149 0.249 0.49851
chrII 736271 2.875 1.77096
chrII 736426 4.175 1.79798
chrII 736629 4.848 1.55908
chrII 736800 11.675 3.72172
chrII 737139 4.018 1.40012
chrII 737314 5.779 1.67072
chrII 737464 4.201 1.41333
chrII 737623 2.377 1.0392
chrII 737733 2.147 1.781
chrII 737984 3.147 0.99226
chrII 738147 5.526 2.04264
chrII 738323 3.236 2.51316
chrII 738446 0.363 0.72659
chrII 738589 3.908 7.60695
chrII 738752 10.078 3.1508
chrII 738903 5.548 1.49182
chrII 739162 3.719 1.1454
chrII 739281 5.936 2.30483
chrII 739442 16.917 6.63966
chrII 739619 2.83 2.73638
chrII 739858 7.528 5.69508
chrII 740018 11.426 6.41642
chrII 740173 6.847 4.60691
chrII 740330 5.737 2.65908
chrII 740478 1.661 0.58452
chrII 740608 3.422 1.03453
chrII 740747 7.632 1.91462
chrII 740906 9.977 3.41151
chrII 741072 6.306 6.0975
chrII 741196 0.482 0.52114
chrII 741335 10.599 6.613
chrII 741473 13.304 6.28606
chrII 741616 7.675 5.09343
chrII 741885 4.047 3.22875
chrII 742054 5.695 4.07607
chrII 742225 2.94 1.73058
chrII 742383 2.478 1.32503
chrII 742541 2.286 1.7031
chrII 742806 4.154 6.06531
chrII 742970 1.9 1.35343
chrII 743135 1.805 1.0758
chrII 743286 1.931 0.99274
chrII 743436 5.756 2.1331
chrII 743587 6.387 1.74298
chrII 743749 5.342 2.32134
chrII 743890 1.07 0.70381
chrII 744019 4.465 2.81014
chrII 744226 15.08 4.87084
chrII 744383 7.076 3.22863
chrII 744601 0.823 1.36527
chrII 744868 7.115 4.67901
chrII 745028 16.788 8.72282
chrII 745189 13.352 6.16889
chrII 745349 5.675 2.5339
chrII 745509 3.522 1.46899
chrII 745701 3.109 1.66292
chrII 745853 5.587 2.8129
chrII 746049 6.092 3.52966
chrII 746207 8.341 4.17064
chrII 746370 2.628 0.92231
chrII 746556 1.713 0.52551
chrII 746695 2.308 1.07983
chrII 746878 1.454 1.20622
chrII 747043 1.17 1.39987
chrII 747204 2.384 1.38681
chrII 747419 7.471 2.50175
chrII 747580 11.152 4.38853
chrII 747773 2.082 1.93639
chrII 747983 2.374 4.74796
chrII 748152 2.009 0.88364
chrII 748336 6.701 1.85646
chrII 748500 12.387 4.69728
chrII 748664 9.527 4.50161
chrII 748830 7.526 2.7959
chrII 748991 6.371 2.54157
chrII 749163 2.709 0.98387
chrII 749353 2.7 1.61566
chrII 749589 10.273 7.57529
chrII 749775 2.787 1.15584
chrII 749920 2.964 1.42355
chrII 750093 4.101 1.48944
chrII 750255 2.569 1.86638
chrII 750414 3.105 2.7815
chrII 750581 3.767 2.14845
chrII 750747 3.695 1.34534
chrII 750871 1.37 0.6873
chrII 750985 2.303 1.66486
chrII 751095 2.145 2.4274
chrII 751245 0.711 1.42296
chrII 751421 1.603 1.54018
chrII 751570 1.852 2.0182
chrII 751736 2.115 1.50605
chrII 751900 1.656 1.00335
chrII 752074 5.201 1.53391
chrII 752290 4.208 1.27457
chrII 752401 3.84 3.01383
chrII 752574 3.141 1.53377
chrII 752750 6.567 2.17917
chrII 752957 3.288 0.96385
chrII 753079 1.068 0.50467
chrII 753238 4.872 1.86208
chrII 753386 4.522 1.81389
chrII 753518 3.098 3.58998
chrII 753721 4.457 2.93113
chrII 753895 2.591 2.12547
chrII 754015 2.339 2.54898
chrII 754251 1.129 1.37303
chrII 754487 3.138 2.26783
chrII 754670 2.846 3.77779
chrII 754844 3.177 1.57248
chrII 754986 2.034 1.01724
chrII 755162 1.393 0.73685
chrII 755391 4.877 1.9192
chrII 755550 5.131 2.62843
chrII 755700 3.819 2.6298
chrII 755849 1.807 1.59916
chrII 756007 2.403 2.59871
chrII 756198 1.219 0.95161
chrII 756319 7.778 4.52439
chrII 756520 4.201 2.42441
chrII 756665 3.286 1.70129
chrII 756824 8.448 5.20434
chrII 756981 7.299 4.67418
chrII 757164 1.323 2.64558
chrII 757414 7.264 8.62218
chrII 757587 8.436 4.03835
chrII 757750 6.373 1.75888
chrII 757961 3.828 1.66818
chrII 758084 5.892 1.92024
chrII 758243 4.738 1.64685
chrII 758408 4.626 3.59279
chrII 758529 4.357 4.269
chrII 758700 1.4 1.01176
chrII 758809 1.484 0.70346
chrII 758921 3.593 2.26128
chrII 759077 2.887 1.49464
chrII 759272 2.26 1.41614
chrII 759416 5.104 1.83548
chrII 759587 6.883 3.02667
chrII 759743 3.66 2.3132
chrII 759894 4.294 3.87019
chrII 760047 0.898 1.31048
chrII 760320 2.518 1.37168
chrII 760480 4.462 1.58111
chrII 760682 6.21 2.21127
chrII 760841 2.823 1.47727
chrII 761052 0.478 0.90721
chrII 761238 4.732 3.63617
chrII 761426 13.455 8.69214
chrII 761598 3.735 1.35659
chrII 761747 3.747 1.28416
chrII 761882 2.205 1.48388
chrII 762063 3.985 1.37882
chrII 762265 5.264 1.29174
chrII 762413 2.28 1.05328
chrII 762581 0.97 1.01928
chrII 762785 1.589 0.70747
chrII 762951 3.165 1.00223
chrII 763074 3.412 1.03781
chrII 763204 2.14 0.7183
chrII 763317 4.204 1.14734
chrII 763484 2.746 0.93874
chrII 763625 1.774 0.59547
chrII 763878 5.373 1.54108
chrII 764031 2.238 1.20129
chrII 764166 4.58 1.61113
chrII 764371 9.881 3.45131
chrII 764544 4.149 2.27724
chrII 764706 3.452 2.58467
chrII 764950 4.954 3.82728
chrII 765071 5.004 3.67162
chrII 765311 7.762 2.54083
chrII 765451 10.165 3.6825
chrII 765624 4.239 2.41768
chrII 765771 3.038 1.10323
chrII 765930 2.737 1.18923
chrII 766083 1.415 0.63784
chrII 766213 4.557 1.96856
chrII 766432 8.683 2.0648
chrII 766605 4.865 2.07102
chrII 766760 8.618 5.17783
chrII 766912 7.646 4.55642
chrII 767067 4.233 2.64118
chrII 767251 1.621 0.99867
chrII 767420 4.756 2.69141
chrII 767573 5.088 4.26928
chrII 767701 0.934 0.92114
chrII 767858 1.529 2.37452
chrII 767970 4.008 6.03238
chrII 768135 0.495 0.99044
chrII 768250 9.254 15.01153
chrII 768407 9.531 4.88243
chrII 768605 4.379 2.5881
chrII 768858 1.244 1.30711
chrII 769017 2.629 1.42184
chrII 769208 4.81 1.29086
chrII 769419 3.008 1.12894
chrII 769561 2.426 0.68118
chrII 769706 6.498 1.86024
chrII 769890 5.401 1.55213
chrII 770079 2.981 1.28025
chrII 770193 4.707 1.77596
chrII 770328 2.32 0.74458
chrII 770556 1.72 1.51294
chrII 770725 0.873 0.93703
chrII 770887 1.97 0.99539
chrII 771049 2.725 0.87822
chrII 771443 1.873 0.71782
chrII 771564 2.186 0.97029
chrII 771735 2.017 0.89219
chrII 771863 1.663 1.06499
chrII 772005 2.313 1.13338
chrII 772246 1.811 0.7942
chrII 772398 2.03 0.79452
chrII 772532 3.708 1.52946
chrII 772695 2.773 1.53353
chrII 772879 3.01 1.65212
chrII 773040 1.505 0.85479
chrII 773210 2.065 1.88398
chrII 773376 3.477 1.557
chrII 773575 6.885 2.68051
chrII 773820 0.804 1.2228
chrII 773955 1.627 1.17629
chrII 774151 5.611 1.82462
chrII 774320 5.591 2.01561
chrII 774464 3.363 4.26926
chrII 774719 1.568 1.74742
chrII 774881 4.625 1.61915
chrII 775124 5.313 1.60281
chrII 775267 2.182 0.72244
chrII 775421 1.952 0.73259
chrII 775603 4.031 0.98097
chrII 775969 3.315 0.75853
chrII 776103 5.195 1.23126
chrII 776261 2.673 1.28781
chrII 776397 0.278 0.55604
chrII 776556 2.811 1.75413
chrII 776719 3.903 2.4044
chrII 776932 3.15 0.88277
chrII 777043 2.499 0.66208
chrII 777214 1.396 0.6407
chrII 777397 2.78 0.84726
chrII 777704 1.476 0.85497
chrII 777855 1.47 1.68995
chrII 778039 1.21 0.57189
chrII 778192 2.238 1.16714
chrII 778439 1.126 1.23556
chrII 778656 5.811 2.52512
chrII 778800 8.841 4.31721
chrII 778971 3.473 2.57375
chrII 779114 5.636 3.09357
chrII 779277 9.163 5.91978
chrII 779449 9.307 7.72052
chrII 779703 5.801 3.16048
chrII 779862 8.752 3.0278
chrII 780054 5.782 1.76227
chrII 780205 5.7 1.17874
chrII 780396 5.157 0.76905
chrII 780556 10.3 2.10332
chrII 780736 3.659 1.17409
chrII 780907 3.459 1.20821
chrII 781099 1.45 0.59653
chrII 781269 2.377 0.8361
chrII 781384 4.35 1.04979
chrII 781533 4.782 1.40767
chrII 781691 3.747 1.10963
chrII 781822 5.721 1.35367
chrII 781992 4.565 1.77711
chrII 782155 6.71 1.66892
chrII 782347 6.348 2.27175
chrII 782463 0.573 0.48355
chrII 782611 3.576 1.59187
chrII 782779 5.969 1.9897
chrII 782967 6.272 1.57058
chrII 783088 5.162 1.48359
chrII 783255 3.605 2.1224
chrII 783393 1.775 1.10765
chrII 783554 2.442 1.55679
chrII 783776 2.835 1.15598
chrII 783897 4.592 1.81194
chrII 784080 8.14 2.97848
chrII 784241 4.841 1.6553
chrII 784451 3.051 1.09727
chrII 784594 2.728 2.0634
chrII 784863 2.987 5.97311
chrII 785086 4.058 2.22743
chrII 785263 2.328 1.12154
chrII 785440 7.764 4.32662
chrII 785624 3.749 1.84941
chrII 785766 3.1 2.0477
chrII 785957 3.388 1.10407
chrII 786107 2.209 0.80441
chrII 786221 1.853 0.81486
chrII 786358 3.281 1.54521
chrII 786482 6.607 1.64333
chrII 786648 3.658 1.96341
chrII 786815 2.941 4.16879
chrII 787122 1.312 1.12709
chrII 787247 1.211 0.63134
chrII 787426 2.941 2.16837
chrII 787594 3.19 0.99091
chrII 787741 5.701 1.78621
chrII 787909 3.667 2.09963
chrII 788031 3.324 1.5654
chrII 788194 2.925 0.93047
chrII 788354 3.563 1.42111
chrII 788503 5.319 2.14512
chrII 788684 1.805 2.10857
chrII 788793 0.646 0.74297
chrII 788974 2.301 2.4172
chrII 789135 3.21 2.53345
chrII 789310 4.516 1.74889
chrII 789469 2.918 1.07569
chrII 789668 4.248 1.06759
chrII 789874 8.364 2.35737
chrII 790065 3.759 0.97643
chrII 790277 3.33 0.98811
chrII 790387 4.829 1.49696
chrII 790547 2.331 0.68216
chrII 790660 7.996 2.49456
chrII 790888 3.355 0.90046
chrII 791040 4.103 0.79548
chrII 791197 12.348 3.5488
chrII 791336 2.131 1.04771
chrII 791534 3.431 2.62242
chrII 791713 5.128 4.40428
chrII 791873 9.228 7.7429
chrII 792041 3.25 6.49915
chrII 792401 1.69 3.38045
chrII 792572 0.887 1.61837
chrII 792701 0.268 0.53597
chrII 792823 6.425 3.92494
chrII 792976 6.696 1.69138
chrII 793157 8.314 1.77988
chrII 793325 5.64 1.38869
chrII 793503 11.315 2.51056
chrII 793702 2.532 1.17719
chrII 793810 1.302 0.91801
chrII 793935 3.528 2.71131
chrII 794109 1.894 1.38979
chrII 794231 2.989 1.15462
chrII 794395 2.746 1.00494
chrII 794537 2.001 0.95154
chrII 794921 4.605 1.41835
chrII 795044 2.277 1.01376
chrII 795195 3.806 0.99227
chrII 795385 4.074 0.91368
chrII 795562 5.338 1.54938
chrII 795683 2.94 0.95607
chrII 795842 4.174 1.20425
chrII 796139 3.211 1.00589
chrII 796335 3.022 1.15193
chrII 796495 3.204 2.57012
chrII 796647 0.27 0.53958
chrII 796777 2.732 1.89014
chrII 796952 5.369 1.29147
chrII 797134 3.498 0.65907
chrII 797313 6.401 1.54224
chrII 797564 1.837 0.84063
chrII 797725 1.503 0.70102
chrII 797848 2.432 1.17963
chrII 798019 2.221 0.93447
chrII 798155 3.273 0.82392
chrII 798383 4.979 1.58358
chrII 798545 3.286 1.60459
chrII 798693 1.886 0.97302
chrII 798879 0.977 0.5729
chrII 799034 0.527 0.80163
chrII 799225 0.954 1.08005
chrII 799387 4.326 2.52633
chrII 799538 3.029 1.18874
chrII 799717 7.648 5.07537
chrII 799877 4.636 3.35109
chrII 800041 2.478 1.80018
chrII 800167 0.81 0.92354
chrII 800299 0.294 0.58834
chrII 800509 3.123 1.7141
chrII 800678 10.349 3.7401
chrII 800841 12.305 3.83046
chrII 800990 2.91 0.88699
chrII 801143 3.478 1.17558
chrII 801305 12.532 4.54015
chrII 801487 6.059 2.16834
chrII 801647 2.107 0.78871
chrII 801811 2.067 1.63143
chrII 801952 9.373 4.29005
chrII 802112 3.639 2.18666
chrII 802227 0.745 0.60419
chrII 802398 0.809 1.61865
chrII 802625 3.104 3.38155
chrII 802783 4.749 4.15199
chrII 802950 5.402 2.6291
chrII 803129 3.901 1.06843
chrII 803318 4.135 1.13481
chrII 803498 4.853 2.08392
chrII 803660 8.085 4.08459
chrII 803842 10.052 3.15622
chrII 804009 2.769 0.94002
chrII 804182 2.257 0.97482
chrII 804365 4.398 2.1842
chrII 804535 9.916 2.58995
chrII 804683 5.163 1.37805
chrII 804862 2.443 1.592
chrII 805047 0.398 0.79636
chrII 805169 3.528 7.05503
chrII 805320 4.597 9.19386
chrII 805492 1.873 1.84812
chrII 805677 1.252 1.2103
